Order_ID,Order_Date,City,Product,Qty,Revenue,Cost,Status,Delivery_Days
ORD-108019,2025-05-16,Casablanca,Sony PlayStation 5,2,13000,9100.0,Pending,15
ORD-108020,2025-02-15,Marrakech,Drone DJI Mini,1,6000,4200.0,Returned,10
ORD-108021,2025-09-13,Agadir,Xbox Series X,3,17400,12179.999999999998,Delivered,5
ORD-108022,2025-01-26,Oujda,Imprimante HP LaserJet,2,5000,3500.0,Pending,3
ORD-108023,2025-09-19,Rabat,Robot Aspirateur Xiaomi,5,16000,11200.0,Delivered,14
ORD-108024,2025-01-30,Rabat,MacBook Pro M3,4,96000,67200.0,Pending,12
ORD-108025,2025-08-21,Oujda,AirPods Pro 2,2,5600,3919.9999999999995,Pending,4
ORD-108026,2025-07-29,Oujda,Réfrigérateur LG,1,8000,5600.0,Returned,8
ORD-108027,2025-02-25,Fes,Laptop Dell XPS,4,72000,50400.0,Delivered,10
ORD-108028,2025-02-17,Fes,Sony PlayStation 5,4,26000,18200.0,Delivered,3
ORD-108029,2025-09-21,Casablanca,iPhone 15 Pro,2,27000,18900.0,Cancelled,13
ORD-108030,2025-07-23,Oujda,Casque Gamer HyperX,2,1800,1260.0,Delivered,9
ORD-108031,2025-01-14,Casablanca,iPhone 15 Pro,3,40500,28350.0,Delivered,13
ORD-108032,2025-04-11,Oujda,TV Samsung 55' 4K,5,27500,19249.999999999996,Delivered,4
ORD-108033,2025-11-11,Oujda,MacBook Pro M3,3,72000,50400.0,Delivered,11
ORD-108034,2025-01-22,Tanger,Sony PlayStation 5,5,32500,22750.0,Delivered,9
ORD-108035,2025-09-18,Fes,Blender Hofmann,5,3000,2100.0,Delivered,3
ORD-108036,2025-09-13,Rabat,Blender Hofmann,5,3000,2100.0,Cancelled,1
ORD-108037,2025-07-23,Tanger,Machine à Café Nespresso,2,3000,2100.0,Delivered,15
ORD-108038,2025-09-13,Oujda,Casque Gamer HyperX,3,2700,1890.0,Pending,9
ORD-108039,2025-09-08,Rabat,Sony PlayStation 5,3,19500,13650.0,Pending,10
ORD-108040,2025-01-07,Agadir,Casque Gamer HyperX,5,4500,3150.0,Cancelled,15
ORD-108041,2025-10-29,Fes,iPad Air,3,22500,15750.0,Delivered,7
ORD-108042,2025-07-17,Tanger,Air Fryer Ninja,2,3600,2520.0,Cancelled,10
ORD-108043,2025-11-07,Marrakech,Robot Aspirateur Xiaomi,5,16000,11200.0,Cancelled,11
ORD-108044,2025-07-23,Rabat,Laptop Dell XPS,4,72000,50400.0,Returned,3
ORD-108045,2025-04-26,Rabat,Air Fryer Ninja,5,9000,6300.0,Pending,5
ORD-108046,2025-09-13,Fes,Trottinette Électrique Xiaomi,4,16800,11760.0,Delivered,7
ORD-108047,2025-07-18,Rabat,Imprimante HP LaserJet,1,2500,1750.0,Returned,10
ORD-108048,2025-06-11,Casablanca,Xbox Series X,5,29000,20299.999999999996,Returned,4
ORD-108049,2025-11-06,Agadir,Laptop Dell XPS,5,90000,63000.0,Pending,4
ORD-108050,2025-05-13,Fes,Chaise Gaming Drift,1,2200,1540.0,Delivered,8
ORD-108051,2025-07-18,Tanger,Sony PlayStation 5,3,19500,13650.0,Delivered,4
ORD-108052,2025-09-16,Rabat,Imprimante HP LaserJet,3,7500,5250.0,Pending,3
ORD-108053,2025-12-21,Casablanca,Blender Hofmann,2,1200,840.0,Returned,6
ORD-108054,2025-04-14,Oujda,Casque Gamer HyperX,3,2700,1890.0,Delivered,9
ORD-108055,2025-08-21,Agadir,Casque Gamer HyperX,4,3600,2520.0,Cancelled,8
ORD-108056,2026-01-01,Marrakech,Robot Aspirateur Xiaomi,1,3200,2240.0,Delivered,11
ORD-108057,2025-08-07,Marrakech,Samsung Galaxy S24,3,33000,23099.999999999996,Cancelled,6
ORD-108058,2025-03-26,Rabat,Imprimante HP LaserJet,1,2500,1750.0,Pending,5
ORD-108059,2025-12-11,Agadir,iPad Air,2,15000,10500.0,Pending,11
ORD-108060,2025-07-12,Fes,Chaise Gaming Drift,5,11000,7700.0,Delivered,8
ORD-108061,2025-10-22,Oujda,Laptop Dell XPS,1,18000,12600.0,Delivered,5
ORD-108062,2025-05-14,Oujda,Apple Watch Series 9,5,22500,15750.0,Returned,12
ORD-108063,2025-05-31,Casablanca,Machine à Laver Samsung,2,9000,6300.0,Delivered,14
ORD-108064,2025-12-20,Oujda,TV Samsung 55' 4K,3,16500,11549.999999999998,Delivered,8
ORD-108065,2025-11-16,Fes,TV Samsung 55' 4K,1,5500,3849.9999999999995,Delivered,5
ORD-108066,2025-01-22,Marrakech,Sony PlayStation 5,1,6500,4550.0,Pending,11
ORD-108067,2025-07-30,Agadir,AirPods Pro 2,5,14000,9799.999999999998,Returned,12
ORD-108068,2025-09-12,Rabat,MacBook Pro M3,4,96000,67200.0,Delivered,14
ORD-108069,2025-09-30,Casablanca,MacBook Pro M3,2,48000,33600.0,Cancelled,12
ORD-108070,2025-11-03,Agadir,TV Samsung 55' 4K,2,11000,7699.999999999999,Returned,2
ORD-108071,2025-03-30,Casablanca,TV Samsung 55' 4K,1,5500,3849.9999999999995,Delivered,11
ORD-108072,2025-06-15,Agadir,Chaise Gaming Drift,2,4400,3080.0,Delivered,4
ORD-108073,2025-10-25,Fes,Imprimante HP LaserJet,4,10000,7000.0,Cancelled,2
ORD-108074,2025-07-10,Oujda,Air Fryer Ninja,1,1800,1260.0,Pending,13
ORD-108075,2025-11-27,Marrakech,iPhone 15 Pro,5,67500,47250.0,Delivered,8
ORD-108076,2025-09-10,Oujda,TV Samsung 55' 4K,2,11000,7699.999999999999,Returned,14
ORD-108077,2025-05-26,Marrakech,iPhone 15 Pro,4,54000,37800.0,Delivered,10
ORD-108078,2025-08-11,Agadir,TV Samsung 55' 4K,3,16500,11549.999999999998,Delivered,11
ORD-108079,2025-09-09,Tanger,Robot Aspirateur Xiaomi,4,12800,8960.0,Cancelled,1
ORD-108080,2025-09-14,Oujda,Apple Watch Series 9,1,4500,3150.0,Delivered,7
ORD-108081,2025-04-15,Agadir,Machine à Laver Samsung,4,18000,12600.0,Delivered,14
ORD-108082,2025-09-30,Casablanca,MacBook Pro M3,3,72000,50400.0,Delivered,5
ORD-108083,2025-01-07,Oujda,Blender Hofmann,2,1200,840.0,Delivered,4
ORD-108084,2025-02-12,Tanger,iPhone 15 Pro,5,67500,47250.0,Returned,1
ORD-108085,2025-07-22,Agadir,MacBook Pro M3,2,48000,33600.0,Pending,9
ORD-108086,2025-12-05,Tanger,Laptop Dell XPS,3,54000,37800.0,Returned,13
ORD-108087,2025-06-26,Marrakech,iPhone 15 Pro,2,27000,18900.0,Delivered,8
ORD-108088,2025-04-16,Agadir,MacBook Pro M3,3,72000,50400.0,Returned,2
ORD-108089,2025-05-28,Rabat,Trottinette Électrique Xiaomi,3,12600,8820.0,Delivered,6
ORD-108090,2025-10-31,Oujda,Réfrigérateur LG,2,16000,11200.0,Delivered,3
ORD-108091,2025-08-20,Fes,Drone DJI Mini,2,12000,8400.0,Delivered,15
ORD-108092,2025-01-22,Agadir,iPad Air,4,30000,21000.0,Cancelled,2
ORD-108093,2025-11-13,Rabat,Drone DJI Mini,5,30000,21000.0,Delivered,13
ORD-108094,2025-07-01,Agadir,Imprimante HP LaserJet,4,10000,7000.0,Delivered,15
ORD-108095,2025-06-23,Oujda,iPad Air,3,22500,15750.0,Pending,6
ORD-108096,2025-11-16,Oujda,Xbox Series X,3,17400,12179.999999999998,Pending,15
ORD-108097,2025-01-12,Agadir,Air Fryer Ninja,2,3600,2520.0,Delivered,15
ORD-108098,2025-07-19,Rabat,GoPro Hero 12,2,10000,7000.0,Delivered,9
ORD-108099,2025-05-15,Fes,Disque Dur Externe 1TB,2,1100,770.0,Delivered,2
ORD-108100,2025-10-13,Rabat,Disque Dur Externe 1TB,2,1100,770.0,Cancelled,1
ORD-108101,2025-07-12,Agadir,Blender Hofmann,3,1800,1260.0,Cancelled,2
ORD-108102,2025-05-29,Casablanca,Laptop Dell XPS,3,54000,37800.0,Cancelled,7
ORD-108103,2025-01-23,Oujda,Imprimante HP LaserJet,4,10000,7000.0,Cancelled,2
ORD-108104,2025-09-22,Casablanca,Blender Hofmann,3,1800,1260.0,Delivered,2
ORD-108105,2025-05-14,Casablanca,TV Samsung 55' 4K,2,11000,7699.999999999999,Cancelled,12
ORD-108106,2025-06-01,Marrakech,Drone DJI Mini,1,6000,4200.0,Delivered,11
ORD-108107,2025-08-21,Rabat,Disque Dur Externe 1TB,4,2200,1540.0,Delivered,12
ORD-108108,2025-07-19,Marrakech,Imprimante HP LaserJet,1,2500,1750.0,Delivered,8
ORD-108109,2025-01-25,Oujda,TV Samsung 55' 4K,2,11000,7699.999999999999,Cancelled,6
ORD-108110,2025-05-31,Casablanca,Réfrigérateur LG,5,40000,28000.0,Delivered,13
ORD-108111,2025-04-11,Oujda,Air Fryer Ninja,3,5400,3780.0,Pending,12
ORD-108112,2025-06-30,Tanger,Casque Gamer HyperX,3,2700,1890.0,Delivered,13
ORD-108113,2025-04-17,Marrakech,Chaise Gaming Drift,1,2200,1540.0,Delivered,14
ORD-108114,2025-09-28,Casablanca,Trottinette Électrique Xiaomi,4,16800,11760.0,Delivered,12
ORD-108115,2025-02-26,Agadir,Réfrigérateur LG,5,40000,28000.0,Pending,9
ORD-108116,2025-11-05,Marrakech,Laptop Dell XPS,5,90000,63000.0,Delivered,8
ORD-108117,2025-09-30,Agadir,Trottinette Électrique Xiaomi,3,12600,8820.0,Delivered,3
ORD-108118,2025-10-24,Casablanca,Trottinette Électrique Xiaomi,5,21000,14700.0,Delivered,7
ORD-108119,2025-05-11,Marrakech,Apple Watch Series 9,4,18000,12600.0,Delivered,7
ORD-108120,2025-04-02,Marrakech,Robot Aspirateur Xiaomi,1,3200,2240.0,Delivered,11
ORD-108121,2025-10-13,Fes,Disque Dur Externe 1TB,1,550,385.0,Pending,7
ORD-108122,2025-05-11,Casablanca,Laptop Dell XPS,2,36000,25200.0,Cancelled,15
ORD-108123,2025-04-16,Agadir,Apple Watch Series 9,4,18000,12600.0,Delivered,3
ORD-108124,2025-03-27,Casablanca,Drone DJI Mini,3,18000,12600.0,Delivered,6
ORD-108125,2025-01-31,Agadir,Chaise Gaming Drift,1,2200,1540.0,Delivered,15
ORD-108126,2025-06-16,Rabat,Réfrigérateur LG,4,32000,22400.0,Delivered,5
ORD-108127,2025-12-15,Oujda,Air Fryer Ninja,5,9000,6300.0,Delivered,7
ORD-108128,2025-01-11,Oujda,Machine à Café Nespresso,1,1500,1050.0,Cancelled,11
ORD-108129,2025-12-20,Fes,Xbox Series X,1,5800,4059.9999999999995,Delivered,4
ORD-108130,2025-03-18,Casablanca,Air Fryer Ninja,2,3600,2520.0,Delivered,4
ORD-108131,2025-05-19,Marrakech,Blender Hofmann,3,1800,1260.0,Returned,14
ORD-108132,2025-04-02,Rabat,Apple Watch Series 9,2,9000,6300.0,Pending,4
ORD-108133,2025-06-20,Tanger,iPad Air,5,37500,26250.0,Delivered,2
ORD-108134,2025-02-13,Casablanca,TV Samsung 55' 4K,1,5500,3849.9999999999995,Delivered,6
ORD-108135,2025-06-17,Marrakech,Machine à Laver Samsung,3,13500,9450.0,Cancelled,1
ORD-108136,2025-06-11,Rabat,Trottinette Électrique Xiaomi,5,21000,14700.0,Cancelled,7
ORD-108137,2025-06-17,Marrakech,Sony PlayStation 5,2,13000,9100.0,Cancelled,10
ORD-108138,2025-06-12,Marrakech,Machine à Café Nespresso,3,4500,3150.0,Delivered,3
ORD-108139,2025-07-19,Marrakech,Réfrigérateur LG,1,8000,5600.0,Delivered,2
ORD-108140,2025-10-15,Marrakech,MacBook Pro M3,2,48000,33600.0,Cancelled,13
ORD-108141,2025-12-14,Tanger,iPad Air,4,30000,21000.0,Returned,9
ORD-108142,2025-09-28,Agadir,Chaise Gaming Drift,3,6600,4620.0,Cancelled,8
ORD-108143,2025-06-08,Rabat,Imprimante HP LaserJet,1,2500,1750.0,Pending,8
ORD-108144,2025-11-09,Marrakech,Machine à Café Nespresso,5,7500,5250.0,Delivered,14
ORD-108145,2025-07-09,Fes,Drone DJI Mini,4,24000,16800.0,Delivered,3
ORD-108146,2025-03-01,Rabat,Drone DJI Mini,2,12000,8400.0,Returned,1
ORD-108147,2025-05-06,Tanger,Samsung Galaxy S24,2,22000,15399.999999999998,Delivered,3
ORD-108148,2025-04-26,Oujda,Xbox Series X,5,29000,20299.999999999996,Delivered,2
ORD-108149,2025-01-18,Fes,Machine à Laver Samsung,2,9000,6300.0,Delivered,7
ORD-108150,2025-08-06,Tanger,iPhone 15 Pro,5,67500,47250.0,Pending,3
ORD-108151,2025-09-30,Rabat,Laptop Dell XPS,4,72000,50400.0,Pending,6
ORD-108152,2025-08-04,Rabat,Trottinette Électrique Xiaomi,2,8400,5880.0,Returned,9
ORD-108153,2025-10-07,Marrakech,Disque Dur Externe 1TB,5,2750,1925.0,Pending,6
ORD-108154,2025-05-07,Marrakech,Apple Watch Series 9,4,18000,12600.0,Returned,14
ORD-108155,2025-05-03,Agadir,Disque Dur Externe 1TB,3,1650,1155.0,Returned,12
ORD-108156,2025-03-01,Oujda,Apple Watch Series 9,1,4500,3150.0,Delivered,3
ORD-108157,2025-06-26,Agadir,Trottinette Électrique Xiaomi,5,21000,14700.0,Delivered,3
ORD-108158,2025-03-09,Fes,Imprimante HP LaserJet,2,5000,3500.0,Pending,11
ORD-108159,2025-08-01,Oujda,Apple Watch Series 9,2,9000,6300.0,Returned,14
ORD-108160,2025-07-24,Tanger,Xbox Series X,3,17400,12179.999999999998,Returned,9
ORD-108161,2025-10-16,Rabat,Machine à Café Nespresso,1,1500,1050.0,Pending,12
ORD-108162,2025-01-06,Fes,Drone DJI Mini,4,24000,16800.0,Delivered,12
ORD-108163,2025-01-17,Agadir,TV Samsung 55' 4K,2,11000,7699.999999999999,Delivered,5
ORD-108164,2025-01-19,Tanger,Disque Dur Externe 1TB,3,1650,1155.0,Pending,2
ORD-108165,2025-11-08,Casablanca,TV Samsung 55' 4K,3,16500,11549.999999999998,Delivered,5
ORD-108166,2025-04-13,Oujda,iPhone 15 Pro,2,27000,18900.0,Delivered,2
ORD-108167,2025-02-03,Agadir,AirPods Pro 2,3,8400,5879.999999999999,Pending,1
ORD-108168,2025-06-05,Fes,Réfrigérateur LG,2,16000,11200.0,Delivered,11
ORD-108169,2025-11-12,Oujda,Laptop Dell XPS,1,18000,12600.0,Pending,1
ORD-108170,2025-11-18,Marrakech,Chaise Gaming Drift,1,2200,1540.0,Pending,9
ORD-108171,2025-01-11,Marrakech,Machine à Laver Samsung,5,22500,15750.0,Cancelled,6
ORD-108172,2025-02-28,Fes,iPad Air,5,37500,26250.0,Cancelled,3
ORD-108173,2025-01-05,Casablanca,MacBook Pro M3,4,96000,67200.0,Delivered,11
ORD-108174,2025-01-27,Tanger,Xbox Series X,5,29000,20299.999999999996,Delivered,11
ORD-108175,2025-08-10,Rabat,Disque Dur Externe 1TB,5,2750,1925.0,Delivered,12
ORD-108176,2025-07-03,Oujda,Disque Dur Externe 1TB,1,550,385.0,Pending,2
ORD-108177,2025-12-06,Tanger,Machine à Laver Samsung,4,18000,12600.0,Pending,2
ORD-108178,2025-05-09,Marrakech,Machine à Café Nespresso,3,4500,3150.0,Pending,8
ORD-108179,2025-10-07,Tanger,TV Samsung 55' 4K,2,11000,7699.999999999999,Pending,10
ORD-108180,2025-05-05,Rabat,Casque Gamer HyperX,1,900,630.0,Pending,8
ORD-108181,2025-01-28,Agadir,iPad Air,4,30000,21000.0,Delivered,3
ORD-108182,2025-11-12,Oujda,iPhone 15 Pro,3,40500,28350.0,Delivered,15
ORD-108183,2025-04-11,Oujda,GoPro Hero 12,3,15000,10500.0,Pending,2
ORD-108184,2025-12-12,Casablanca,Sony PlayStation 5,1,6500,4550.0,Delivered,1
ORD-108185,2025-08-06,Fes,Réfrigérateur LG,5,40000,28000.0,Returned,5
ORD-108186,2025-05-12,Agadir,Robot Aspirateur Xiaomi,3,9600,6720.0,Returned,3
ORD-108187,2025-03-18,Tanger,GoPro Hero 12,4,20000,14000.0,Delivered,12
ORD-108188,2025-09-24,Agadir,Chaise Gaming Drift,1,2200,1540.0,Delivered,3
ORD-108189,2025-07-16,Fes,Machine à Café Nespresso,2,3000,2100.0,Delivered,14
ORD-108190,2025-04-01,Agadir,Trottinette Électrique Xiaomi,1,4200,2940.0,Delivered,3
ORD-108191,2025-04-19,Fes,Machine à Café Nespresso,4,6000,4200.0,Delivered,8
ORD-108192,2025-05-14,Fes,Machine à Laver Samsung,4,18000,12600.0,Delivered,7
ORD-108193,2025-12-03,Tanger,Machine à Café Nespresso,2,3000,2100.0,Cancelled,1
ORD-108194,2025-11-07,Marrakech,Robot Aspirateur Xiaomi,3,9600,6720.0,Delivered,14
ORD-108195,2025-04-27,Marrakech,TV Samsung 55' 4K,2,11000,7699.999999999999,Delivered,8
ORD-108196,2025-08-10,Marrakech,Samsung Galaxy S24,4,44000,30799.999999999996,Cancelled,11
ORD-108197,2025-03-06,Fes,iPhone 15 Pro,1,13500,9450.0,Delivered,15
ORD-108198,2025-07-20,Oujda,Sony PlayStation 5,1,6500,4550.0,Cancelled,1
ORD-108199,2025-09-28,Marrakech,Machine à Laver Samsung,2,9000,6300.0,Returned,15
ORD-108200,2025-06-07,Oujda,TV Samsung 55' 4K,2,11000,7699.999999999999,Delivered,13
ORD-108201,2025-02-20,Tanger,iPad Air,1,7500,5250.0,Pending,15
ORD-108202,2025-07-26,Rabat,iPad Air,1,7500,5250.0,Cancelled,10
ORD-108203,2025-12-16,Oujda,Trottinette Électrique Xiaomi,5,21000,14700.0,Delivered,7
ORD-108204,2025-07-13,Agadir,Imprimante HP LaserJet,1,2500,1750.0,Cancelled,4
ORD-108205,2025-04-16,Casablanca,Casque Gamer HyperX,5,4500,3150.0,Delivered,10
ORD-108206,2025-12-03,Casablanca,GoPro Hero 12,5,25000,17500.0,Delivered,7
ORD-108207,2025-02-14,Marrakech,Laptop Dell XPS,5,90000,63000.0,Cancelled,12
ORD-108208,2025-02-20,Rabat,GoPro Hero 12,5,25000,17500.0,Returned,14
ORD-108209,2025-06-24,Marrakech,Laptop Dell XPS,3,54000,37800.0,Pending,3
ORD-108210,2025-12-08,Oujda,Disque Dur Externe 1TB,1,550,385.0,Delivered,5
ORD-108211,2025-09-09,Fes,Sony PlayStation 5,2,13000,9100.0,Delivered,13
ORD-108212,2025-04-09,Tanger,Machine à Café Nespresso,1,1500,1050.0,Delivered,8
ORD-108213,2025-11-23,Agadir,TV Samsung 55' 4K,4,22000,15399.999999999998,Pending,8
ORD-108214,2025-03-16,Marrakech,Disque Dur Externe 1TB,2,1100,770.0,Delivered,14
ORD-108215,2025-03-24,Rabat,Blender Hofmann,5,3000,2100.0,Delivered,3
ORD-108216,2025-07-13,Rabat,Chaise Gaming Drift,1,2200,1540.0,Delivered,12
ORD-108217,2025-10-14,Fes,Blender Hofmann,5,3000,2100.0,Delivered,9
ORD-108218,2025-08-28,Agadir,Machine à Café Nespresso,2,3000,2100.0,Cancelled,15
ORD-108219,2025-07-02,Casablanca,Disque Dur Externe 1TB,3,1650,1155.0,Delivered,15
ORD-108220,2025-07-29,Fes,Blender Hofmann,1,600,420.0,Delivered,5
ORD-108221,2025-01-13,Tanger,Air Fryer Ninja,4,7200,5040.0,Delivered,10
ORD-108222,2025-12-29,Rabat,Robot Aspirateur Xiaomi,5,16000,11200.0,Returned,8
ORD-108223,2025-12-06,Oujda,Imprimante HP LaserJet,3,7500,5250.0,Returned,8
ORD-108224,2025-04-01,Marrakech,MacBook Pro M3,3,72000,50400.0,Delivered,7
ORD-108225,2025-05-03,Tanger,Drone DJI Mini,1,6000,4200.0,Cancelled,8
ORD-108226,2025-04-04,Oujda,Casque Gamer HyperX,3,2700,1890.0,Delivered,4
ORD-108227,2025-05-26,Rabat,Blender Hofmann,4,2400,1680.0,Delivered,7
ORD-108228,2025-09-29,Tanger,Disque Dur Externe 1TB,4,2200,1540.0,Cancelled,14
ORD-108229,2025-08-19,Fes,TV Samsung 55' 4K,2,11000,7699.999999999999,Delivered,8
ORD-108230,2025-11-13,Rabat,Blender Hofmann,5,3000,2100.0,Delivered,2
ORD-108231,2025-07-03,Casablanca,Sony PlayStation 5,1,6500,4550.0,Returned,1
ORD-108232,2025-05-14,Casablanca,Samsung Galaxy S24,4,44000,30799.999999999996,Pending,1
ORD-108233,2025-07-14,Fes,Chaise Gaming Drift,2,4400,3080.0,Pending,9
ORD-108234,2025-10-11,Agadir,Disque Dur Externe 1TB,4,2200,1540.0,Delivered,11
ORD-108235,2025-06-18,Fes,Sony PlayStation 5,5,32500,22750.0,Returned,5
ORD-108236,2025-01-27,Fes,Samsung Galaxy S24,5,55000,38499.99999999999,Delivered,5
ORD-108237,2025-04-05,Marrakech,Casque Gamer HyperX,1,900,630.0,Pending,7
ORD-108238,2025-08-20,Fes,Chaise Gaming Drift,4,8800,6160.0,Delivered,4
ORD-108239,2025-08-08,Rabat,Machine à Café Nespresso,2,3000,2100.0,Delivered,6
ORD-108240,2025-09-18,Marrakech,Machine à Laver Samsung,2,9000,6300.0,Cancelled,5
ORD-108241,2025-02-17,Tanger,Machine à Café Nespresso,2,3000,2100.0,Pending,2
ORD-108242,2025-04-17,Casablanca,Casque Gamer HyperX,2,1800,1260.0,Delivered,6
ORD-108243,2025-03-22,Marrakech,Imprimante HP LaserJet,5,12500,8750.0,Cancelled,15
ORD-108244,2025-12-17,Tanger,Samsung Galaxy S24,3,33000,23099.999999999996,Returned,14
ORD-108245,2025-07-25,Tanger,Drone DJI Mini,2,12000,8400.0,Returned,1
ORD-108246,2025-01-31,Agadir,TV Samsung 55' 4K,3,16500,11549.999999999998,Pending,11
ORD-108247,2025-12-30,Casablanca,MacBook Pro M3,1,24000,16800.0,Cancelled,2
ORD-108248,2025-07-21,Agadir,Air Fryer Ninja,1,1800,1260.0,Cancelled,6
ORD-108249,2025-10-20,Rabat,TV Samsung 55' 4K,1,5500,3849.9999999999995,Delivered,12
ORD-108250,2025-04-12,Fes,Drone DJI Mini,4,24000,16800.0,Pending,6
ORD-108251,2025-11-10,Casablanca,Imprimante HP LaserJet,4,10000,7000.0,Delivered,14
ORD-108252,2025-09-09,Marrakech,Imprimante HP LaserJet,5,12500,8750.0,Delivered,9
ORD-108253,2025-02-13,Marrakech,Chaise Gaming Drift,5,11000,7700.0,Delivered,3
ORD-108254,2025-12-20,Oujda,Apple Watch Series 9,1,4500,3150.0,Delivered,6
ORD-108255,2025-10-31,Tanger,Sony PlayStation 5,2,13000,9100.0,Delivered,9
ORD-108256,2025-12-19,Oujda,Laptop Dell XPS,4,72000,50400.0,Pending,11
ORD-108257,2025-08-07,Oujda,Apple Watch Series 9,2,9000,6300.0,Delivered,15
ORD-108258,2025-07-28,Oujda,iPhone 15 Pro,3,40500,28350.0,Cancelled,11
ORD-108259,2025-09-17,Marrakech,Chaise Gaming Drift,5,11000,7700.0,Delivered,10
ORD-108260,2025-07-20,Fes,Machine à Café Nespresso,1,1500,1050.0,Delivered,1
ORD-108261,2025-11-02,Tanger,Machine à Café Nespresso,4,6000,4200.0,Delivered,7
ORD-108262,2025-03-14,Fes,Machine à Café Nespresso,1,1500,1050.0,Cancelled,15
ORD-108263,2025-10-05,Fes,Blender Hofmann,1,600,420.0,Delivered,14
ORD-108264,2025-03-25,Tanger,Blender Hofmann,1,600,420.0,Pending,7
ORD-108265,2025-09-04,Rabat,TV Samsung 55' 4K,4,22000,15399.999999999998,Returned,2
ORD-108266,2025-07-25,Agadir,Apple Watch Series 9,2,9000,6300.0,Delivered,4
ORD-108267,2025-07-03,Oujda,Sony PlayStation 5,5,32500,22750.0,Returned,10
ORD-108268,2025-03-29,Marrakech,Robot Aspirateur Xiaomi,5,16000,11200.0,Pending,12
ORD-108269,2025-02-13,Oujda,Sony PlayStation 5,2,13000,9100.0,Delivered,5
ORD-108270,2025-06-03,Tanger,Apple Watch Series 9,5,22500,15750.0,Pending,12
ORD-108271,2025-10-02,Rabat,TV Samsung 55' 4K,3,16500,11549.999999999998,Delivered,13
ORD-108272,2025-10-08,Agadir,Sony PlayStation 5,5,32500,22750.0,Returned,5
ORD-108273,2025-04-16,Casablanca,Chaise Gaming Drift,1,2200,1540.0,Delivered,6
ORD-108274,2025-12-05,Fes,TV Samsung 55' 4K,3,16500,11549.999999999998,Delivered,13
ORD-108275,2025-11-03,Marrakech,MacBook Pro M3,2,48000,33600.0,Returned,1
ORD-108276,2025-02-21,Fes,Imprimante HP LaserJet,5,12500,8750.0,Delivered,11
ORD-108277,2025-05-17,Fes,Robot Aspirateur Xiaomi,4,12800,8960.0,Cancelled,5
ORD-108278,2025-05-29,Fes,Disque Dur Externe 1TB,3,1650,1155.0,Delivered,3
ORD-108279,2025-03-09,Casablanca,Réfrigérateur LG,5,40000,28000.0,Cancelled,13
ORD-108280,2025-07-05,Casablanca,Casque Gamer HyperX,2,1800,1260.0,Returned,6
ORD-108281,2025-12-27,Oujda,GoPro Hero 12,2,10000,7000.0,Delivered,2
ORD-108282,2025-07-19,Oujda,Apple Watch Series 9,4,18000,12600.0,Cancelled,1
ORD-108283,2025-11-18,Casablanca,Machine à Café Nespresso,5,7500,5250.0,Pending,15
ORD-108284,2025-03-30,Fes,Imprimante HP LaserJet,3,7500,5250.0,Delivered,2
ORD-108285,2025-05-21,Casablanca,Samsung Galaxy S24,4,44000,30799.999999999996,Delivered,2
ORD-108286,2025-09-09,Fes,Robot Aspirateur Xiaomi,4,12800,8960.0,Pending,6
ORD-108287,2025-09-13,Fes,Samsung Galaxy S24,4,44000,30799.999999999996,Returned,6
ORD-108288,2025-05-26,Oujda,Sony PlayStation 5,3,19500,13650.0,Pending,4
ORD-108289,2025-03-22,Tanger,Sony PlayStation 5,5,32500,22750.0,Delivered,6
ORD-108290,2025-11-24,Oujda,MacBook Pro M3,5,120000,84000.0,Delivered,14
ORD-108291,2025-06-14,Agadir,Chaise Gaming Drift,2,4400,3080.0,Cancelled,9
ORD-108292,2025-03-29,Fes,Xbox Series X,1,5800,4059.9999999999995,Pending,13
ORD-108293,2025-04-25,Fes,iPhone 15 Pro,4,54000,37800.0,Cancelled,1
ORD-108294,2025-06-18,Fes,Xbox Series X,3,17400,12179.999999999998,Delivered,7
ORD-108295,2025-04-14,Rabat,TV Samsung 55' 4K,5,27500,19249.999999999996,Delivered,5
ORD-108296,2025-07-25,Casablanca,Imprimante HP LaserJet,5,12500,8750.0,Returned,3
ORD-108297,2025-11-27,Marrakech,Réfrigérateur LG,3,24000,16800.0,Delivered,12
ORD-108298,2025-01-27,Fes,Apple Watch Series 9,2,9000,6300.0,Cancelled,1
ORD-108299,2025-08-02,Tanger,GoPro Hero 12,1,5000,3500.0,Cancelled,15
ORD-108300,2025-03-12,Agadir,Drone DJI Mini,2,12000,8400.0,Delivered,4
ORD-108301,2025-05-21,Rabat,Disque Dur Externe 1TB,5,2750,1925.0,Delivered,2
ORD-108302,2025-04-26,Tanger,Drone DJI Mini,2,12000,8400.0,Pending,5
ORD-108303,2025-06-21,Rabat,iPad Air,3,22500,15750.0,Pending,14
ORD-108304,2025-04-11,Fes,Casque Gamer HyperX,3,2700,1890.0,Delivered,14
ORD-108305,2025-10-16,Tanger,Imprimante HP LaserJet,4,10000,7000.0,Delivered,6
ORD-108306,2025-01-13,Fes,AirPods Pro 2,3,8400,5879.999999999999,Pending,1
ORD-108307,2025-05-14,Marrakech,Blender Hofmann,4,2400,1680.0,Cancelled,11
ORD-108308,2025-04-17,Fes,Machine à Café Nespresso,2,3000,2100.0,Delivered,13
ORD-108309,2025-09-15,Casablanca,TV Samsung 55' 4K,1,5500,3849.9999999999995,Returned,8
